chr,start,end,gene_ID,exon_number,strand,gene_name,isoforms
chr2R,20020520,20021074,FBgn0041582,1,-,tamo,1
chr2R,20017799,20017960,FBgn0041582,2,-,tamo,1
chr2R,20017537,20017736,FBgn0041582,3,-,tamo,1
chr2R,20016203,20017471,FBgn0041582,4,-,tamo,1
chr2R,20014161,20016136,FBgn0041582,5,-,tamo,1
chr2R,13730950,13731469,FBgn0041585,1,+,olf186-F,1
chr2R,13731696,13731920,FBgn0041585,2,+,olf186-F,1
chr2R,13738563,13738965,FBgn0041585,3,+,olf186-F,1
chr2R,13745147,13745302,FBgn0041585,4,+,olf186-F,1
chr2R,13746763,13748075,FBgn0041585,5,+,olf186-F,1
chr3R,24977012,24977512,FBgn0041588,1,-,eIF2D,1
chr3R,24975618,24976953,FBgn0041588,2,-,eIF2D,1
chr3L,14625701,14626482,FBgn0041604,1,+,dlp,1
chr3L,14657396,14657560,FBgn0041604,2,+,dlp,1
chr3L,14657936,14658170,FBgn0041604,3,+,dlp,1
chr3L,14660359,14660515,FBgn0041604,4,+,dlp,1
chr3L,14660575,14660841,FBgn0041604,5,+,dlp,1
chr3L,14662396,14662943,FBgn0041604,6,+,dlp,1
chr3L,14663004,14663173,FBgn0041604,7,+,dlp,1
chr3L,14663273,14664709,FBgn0041604,8,+,dlp,1
chr3R,106039,106090,FBgn0041605,1,+,cpx,1
chr3R,108396,108556,FBgn0041605,2,+,cpx,1
chr3R,109948,110128,FBgn0041605,3,+,cpx,1
chr3R,111731,111930,FBgn0041605,4,+,cpx,1
chr3R,120842,121008,FBgn0041605,5,+,cpx,1
chr3R,121290,121422,FBgn0041605,6,+,cpx,1
chr3R,123210,124307,FBgn0041605,7,+,cpx,1
chr3R,125512,127263,FBgn0041605,8,+,cpx,1
chr3L,21166218,21168073,FBgn0041607,1,+,AsnS,1
chr3R,82694,82997,FBgn0041621,1,+,Or82a,1
chr3R,83054,83252,FBgn0041621,2,+,Or82a,1
chr3R,83327,83672,FBgn0041621,3,+,Or82a,1
chr3R,83739,83843,FBgn0041621,4,+,Or82a,1
chr3R,83902,84054,FBgn0041621,5,+,Or82a,1
chr3R,84116,84166,FBgn0041621,6,+,Or82a,1
chr3L,12959859,12960833,FBgn0041622,1,-,Or69a,1
chr3L,12957574,12957729,FBgn0041622,2,-,Or69a,1
chr3L,12957460,12957510,FBgn0041622,3,-,Or69a,1
chr3L,6320708,6320829,FBgn0041623,1,+,Or65c,1
chr3L,6320886,6321057,FBgn0041623,2,+,Or65c,1
chr3L,6321119,6321639,FBgn0041623,3,+,Or65c,1
chr3L,6321695,6322058,FBgn0041623,4,+,Or65c,1
chr3L,6322116,6322169,FBgn0041623,5,+,Or65c,1
chr3L,6318712,6318821,FBgn0041624,1,+,Or65b,1
chr3L,6318876,6319047,FBgn0041624,2,+,Or65b,1
chr3L,6319102,6319622,FBgn0041624,3,+,Or65b,1
chr3L,6319679,6320042,FBgn0041624,4,+,Or65b,1
chr3L,6320096,6320149,FBgn0041624,5,+,Or65b,1
chr3L,6313711,6313850,FBgn0041625,1,+,Or65a,1
chr3L,6313905,6314076,FBgn0041625,2,+,Or65a,1
chr3L,6314141,6314664,FBgn0041625,3,+,Or65a,1
chr3L,6314718,6315081,FBgn0041625,4,+,Or65a,1
chr3L,6315145,6315198,FBgn0041625,5,+,Or65a,1
chrX,20036485,20037221,FBgn0041626,1,-,Or19a,1
chrX,20035971,20036331,FBgn0041626,2,-,Or19a,1
chrX,20035852,20035917,FBgn0041626,3,-,Or19a,1
chr2L,15771050,15771159,FBgn0041627,1,-,Ku80,1
chr2L,15770897,15770992,FBgn0041627,2,-,Ku80,1
chr2L,15770609,15770841,FBgn0041627,3,-,Ku80,1
chr2L,15770431,15770553,FBgn0041627,4,-,Ku80,1
chr2L,15768630,15770371,FBgn0041627,5,-,Ku80,1
chrX,8603685,8603990,FBgn0041629,1,+,Hexo2,1
chrX,8604608,8606145,FBgn0041629,2,+,Hexo2,1
chrX,8606216,8606515,FBgn0041629,3,+,Hexo2,1
chr3L,4288641,4288701,FBgn0041630,1,+,Hexo1,1
chr3L,4289050,4289171,FBgn0041630,2,+,Hexo1,1
chr3L,4289246,4289880,FBgn0041630,3,+,Hexo1,1
chr3L,4289961,4291050,FBgn0041630,4,+,Hexo1,1
chr3L,4291113,4291211,FBgn0041630,5,+,Hexo1,1
chr2R,14859750,14860042,FBgn0041702,1,-,CG15107,1
chr2R,14859334,14859691,FBgn0041702,2,-,CG15107,1
chr2R,14858814,14859268,FBgn0041702,3,-,CG15107,1
chr2R,20001921,20002326,FBgn0041706,1,+,CG3253,1
chr2R,20002384,20003369,FBgn0041706,2,+,CG3253,1
chr2R,20003431,20003584,FBgn0041706,3,+,CG3253,1
chr2R,20003641,20003882,FBgn0041706,4,+,CG3253,1
chr3R,1202476,1202672,FBgn0041707,1,+,7B2,1
chr3R,1202736,1203701,FBgn0041707,2,+,7B2,1
chr3L,2272251,2272769,FBgn0041709,1,-,yellow-g,1
chr3L,2270943,2271139,FBgn0041709,2,-,yellow-g,1
chr3L,2269881,2270508,FBgn0041709,3,-,yellow-g,1
chr3R,8818705,8818923,FBgn0041710,1,-,yellow-f,1
chr3R,8818188,8818517,FBgn0041710,2,-,yellow-f,1
chr3R,8817466,8818121,FBgn0041710,3,-,yellow-f,1
chr3R,8817171,8817404,FBgn0041710,4,-,yellow-f,1
chr3R,9240861,9241006,FBgn0041711,1,-,yellow-e,1
chr3R,9236513,9237337,FBgn0041711,2,-,yellow-e,1
chr3R,9235264,9236135,FBgn0041711,3,-,yellow-e,1
chr2R,19266056,19266805,FBgn0041712,1,+,yellow-d,1
chr2R,19266860,19267609,FBgn0041712,2,+,yellow-d,1
chr2R,19267671,19267961,FBgn0041712,3,+,yellow-d,1
chr2L,15035471,15035796,FBgn0041713,1,+,yellow-c,1
chr2L,15036586,15036991,FBgn0041713,2,+,yellow-c,1
chr2L,15037051,15037842,FBgn0041713,3,+,yellow-c,1
chr2L,8389724,8389820,FBgn0041717,1,+,NA,1
chr2L,5565619,5565766,FBgn0041719,1,+,NA,1
chr2L,13244370,13244561,FBgn0041720,1,-,NA,1
chr3L,16646869,16647106,FBgn0041721,1,+,NA,1
chr2L,10373682,10373900,FBgn0041723,1,-,rho-5,1
chr2L,10370028,10372923,FBgn0041723,2,-,rho-5,1
chr2L,10369591,10369932,FBgn0041723,3,-,rho-5,1
chr2L,10369275,10369529,FBgn0041723,4,-,rho-5,1
chr2L,10368948,10369205,FBgn0041723,5,-,rho-5,1
chr2L,10368601,10368885,FBgn0041723,6,-,rho-5,1
chr2L,10368025,10368454,FBgn0041723,7,-,rho-5,1
chr3L,12508159,12508672,FBgn0041775,1,+,tral,1
chr3L,12509659,12510159,FBgn0041775,2,+,tral,1
chr3L,12510528,12511057,FBgn0041775,3,+,tral,1
chr3L,12511124,12511324,FBgn0041775,4,+,tral,1
chr3L,12511538,12511767,FBgn0041775,5,+,tral,1
chr3L,12511833,12512170,FBgn0041775,6,+,tral,1
chr3L,12512244,12512795,FBgn0041775,7,+,tral,1
chr3R,24858140,24858255,FBgn0041780,1,-,Ssl2,1
chr3R,24857871,24858079,FBgn0041780,2,-,Ssl2,1
chr3R,24857527,24857815,FBgn0041780,3,-,Ssl2,1
chr3R,24856580,24857459,FBgn0041780,4,-,Ssl2,1
chr2L,10976769,10976968,FBgn0041781,1,+,SCAR,1
chr2L,10977898,10978706,FBgn0041781,2,+,SCAR,1
chr2L,10980445,10981112,FBgn0041781,3,+,SCAR,1
chr2L,10981179,10981428,FBgn0041781,4,+,SCAR,1
chr2L,10981487,10982395,FBgn0041781,5,+,SCAR,1
chr2L,19426206,19426424,FBgn0041789,1,-,Pax,1
chr2L,19410480,19410643,FBgn0041789,2,-,Pax,1
chr2L,19410248,19410413,FBgn0041789,3,-,Pax,1
chr2L,19409769,19409910,FBgn0041789,4,-,Pax,1
chr2L,19409612,19409703,FBgn0041789,5,-,Pax,1
chr2L,19409404,19409549,FBgn0041789,6,-,Pax,1
chr2L,19403999,19404682,FBgn0041789,7,-,Pax,1
chr2L,19400781,19401372,FBgn0041789,8,-,Pax,1
chr2R,2633890,2634115,FBgn0042083,1,+,CG3267,1
chr2R,2634175,2634428,FBgn0042083,2,+,CG3267,1
chr2R,2634748,2635628,FBgn0042083,3,+,CG3267,1
chr2R,2635684,2636459,FBgn0042083,4,+,CG3267,1
chr2R,2524021,2524435,FBgn0042085,1,+,Bap170,1
chr2R,2524500,2525515,FBgn0042085,2,+,Bap170,1
chr2R,2525686,2528492,FBgn0042085,3,+,Bap170,1
chr2R,2528790,2529863,FBgn0042085,4,+,Bap170,1
chr2R,2886358,2886686,FBgn0042086,1,+,Tsp42Eb,1
chr2R,2886751,2886915,FBgn0042086,2,+,Tsp42Eb,1
chr2R,2886988,2887353,FBgn0042086,3,+,Tsp42Eb,1
chr2L,6907232,6907844,FBgn0042092,1,-,CG13773,1
chr2L,6906666,6907133,FBgn0042092,2,-,CG13773,1
chr3R,6714788,6715310,FBgn0042094,1,-,Adk3,1
chr3R,6713288,6714065,FBgn0042094,2,-,Adk3,1
chr2R,17685577,17686671,FBgn0042098,1,-,CG18735,1
chr3R,3624358,3624493,FBgn0042101,1,-,CG18744,1
chr3R,3623093,3624061,FBgn0042101,2,-,CG18744,1
chr3R,3622800,3623030,FBgn0042101,3,-,CG18744,1
chr3R,3611561,3611841,FBgn0042102,1,-,CG18745,1
chr3R,3610896,3611039,FBgn0042102,2,-,CG18745,1
chr3R,3610627,3610838,FBgn0042102,3,-,CG18745,1
chr3R,3609986,3610559,FBgn0042102,4,-,CG18745,1
chr3R,3609563,3609920,FBgn0042102,5,-,CG18745,1
chr3R,3615718,3615904,FBgn0042103,1,-,CG18746,1
chr3R,3615453,3615602,FBgn0042103,2,-,CG18746,1
chr3R,3615181,3615389,FBgn0042103,3,-,CG18746,1
chr3R,3614436,3615030,FBgn0042103,4,-,CG18746,1
chr3R,3614001,3614344,FBgn0042103,5,-,CG18746,1
chr3R,3609009,3609123,FBgn0042104,1,-,CG18747,1
chr3R,3608408,3608536,FBgn0042104,2,-,CG18747,1
chr3R,3608118,3608350,FBgn0042104,3,-,CG18747,1
chr3R,3607278,3607872,FBgn0042104,4,-,CG18747,1
chr3R,3606712,3606896,FBgn0042104,5,-,CG18747,1
chr3R,3613451,3613645,FBgn0042105,1,-,CG18748,1
chr3R,3612966,3613174,FBgn0042105,2,-,CG18748,1
chr3R,3612323,3612905,FBgn0042105,3,-,CG18748,1
chr3R,3611892,3612263,FBgn0042105,4,-,CG18748,1
chr3R,19509779,19509851,FBgn0042106,1,+,CG18754,1
chr3R,19510106,19510427,FBgn0042106,2,+,CG18754,1
chr3R,19510903,19511136,FBgn0042106,3,+,CG18754,1
chr3R,19511202,19512259,FBgn0042106,4,+,CG18754,1
chr3R,7517332,7517521,FBgn0042110,1,-,CG18765,1
chr3R,7516789,7517273,FBgn0042110,2,-,CG18765,1
chr3R,7516373,7516727,FBgn0042110,3,-,CG18765,1
chr3R,7516107,7516318,FBgn0042110,4,-,CG18765,1
chr3R,23070739,23070971,FBgn0042111,1,-,CG18766,1
chr3R,23069545,23069666,FBgn0042111,2,-,CG18766,1
chr3R,23069169,23069485,FBgn0042111,3,-,CG18766,1
chr3R,23068975,23069097,FBgn0042111,4,-,CG18766,1
chr3R,23068057,23068912,FBgn0042111,5,-,CG18766,1
chr3L,8118193,8118232,FBgn0042112,1,-,mRpL36,1
chr3L,8117684,8118138,FBgn0042112,2,-,mRpL36,1
chr3L,6143801,6143957,FBgn0042118,1,-,Cpr65Ax2,1
chr3L,6143158,6143732,FBgn0042118,2,-,Cpr65Ax2,1
chr3L,6125048,6125209,FBgn0042119,1,-,Cpr65Au,1
chr3L,6124415,6124705,FBgn0042119,2,-,Cpr65Au,1
chr2L,11999152,11999340,FBgn0042125,1,-,CG18787,1
chr2L,11997900,11999096,FBgn0042125,2,-,CG18787,1
chr2L,12034190,12034267,FBgn0042126,1,+,CG18788,1
chr2L,12034346,12035133,FBgn0042126,2,+,CG18788,1
chr2L,12035194,12036137,FBgn0042126,3,+,CG18788,1
chr2L,11995241,11995428,FBgn0042127,1,-,CG18789,1
chr2L,11993989,11995185,FBgn0042127,2,-,CG18789,1
chr2L,19966420,19966510,FBgn0042129,1,-,OS9,1
chr2L,19965664,19966360,FBgn0042129,2,-,OS9,1
chr3L,4806053,4807406,FBgn0042131,1,-,CG18808,1
chrX,19638295,19638371,FBgn0042132,1,-,CG18809,1
chrX,19635257,19637739,FBgn0042132,2,-,CG18809,1
chr2L,20649022,20650079,FBgn0042133,1,+,CG18810,1
chr3L,18665731,18666260,FBgn0042134,1,-,Capr,1
chr3L,18664590,18664772,FBgn0042134,2,-,Capr,1
chr3L,18664368,18664534,FBgn0042134,3,-,Capr,1
chr3L,18661253,18664288,FBgn0042134,4,-,Capr,1
chr2R,3609539,3610157,FBgn0042135,1,-,CG18812,1
chr2R,3607348,3607501,FBgn0042135,2,-,CG18812,1
chr2R,3607146,3607285,FBgn0042135,3,-,CG18812,1
chr2R,3606881,3607079,FBgn0042135,4,-,CG18812,1
chr2R,3605784,3606811,FBgn0042135,5,-,CG18812,1
chr3L,16362926,16363068,FBgn0042137,1,+,CG18814,1
chr3L,16363124,16363351,FBgn0042137,2,+,CG18814,1
chr3L,16363406,16363579,FBgn0042137,3,+,CG18814,1
chr3L,16363635,16364045,FBgn0042137,4,+,CG18814,1
chr3L,11621137,11621236,FBgn0042138,1,+,CG18815,1
chr3L,11621443,11621601,FBgn0042138,2,+,CG18815,1
chr3L,11621663,11621694,FBgn0042138,3,+,CG18815,1
chr3L,11622061,11622604,FBgn0042138,4,+,CG18815,1
chr3L,11622681,11622698,FBgn0042138,5,+,CG18815,1
chr3L,11623330,11623849,FBgn0042138,6,+,CG18815,1
chrX,884615,884935,FBgn0042146,1,+,CG18823,1
chr2R,3716562,3716760,FBgn0042173,1,+,CG18853,1
chr2R,3716851,3717037,FBgn0042173,2,+,CG18853,1
chr2R,3717097,3717486,FBgn0042173,3,+,CG18853,1
chr2R,3717549,3717934,FBgn0042173,4,+,CG18853,1
chr2L,9790616,9790745,FBgn0042174,1,-,NA,1
chr2L,9789791,9790309,FBgn0042174,2,-,NA,1
chr2L,9789367,9789615,FBgn0042174,3,-,NA,1
chr2L,9788783,9789306,FBgn0042174,4,-,NA,1
chr2L,9787279,9788370,FBgn0042174,5,-,NA,1
chr2L,20458498,20459075,FBgn0042175,1,-,CG18858,1
chr2L,20458059,20458430,FBgn0042175,2,-,CG18858,1
chr2L,20457468,20457990,FBgn0042175,3,-,CG18858,1
chr2L,20456847,20457402,FBgn0042175,4,-,CG18858,1
chr3L,16596153,16596377,FBgn0042177,1,+,CG32164,1
chr3L,16596874,16597046,FBgn0042177,2,+,CG32164,1
chr3L,16597106,16597821,FBgn0042177,3,+,CG32164,1
chr3L,16597881,16598287,FBgn0042177,4,+,CG32164,1
chr3L,16598814,16598923,FBgn0042177,5,+,CG32164,1
chr3L,16598983,16600105,FBgn0042177,6,+,CG32164,1
chr3L,16600231,16600448,FBgn0042177,7,+,CG32164,1
chr3L,16600528,16601246,FBgn0042177,8,+,CG32164,1
chr3L,16588520,16588699,FBgn0042178,1,+,CG32165,1
chr3L,16589187,16589359,FBgn0042178,2,+,CG32165,1
chr3L,16589419,16590137,FBgn0042178,3,+,CG32165,1
chr3L,16590194,16590600,FBgn0042178,4,+,CG32165,1
chr3L,16591127,16591236,FBgn0042178,5,+,CG32165,1
chr3L,16591296,16592418,FBgn0042178,6,+,CG32165,1
chr3L,16592544,16592761,FBgn0042178,7,+,CG32165,1
chr3L,16592841,16593559,FBgn0042178,8,+,CG32165,1
chr3L,4059770,4060580,FBgn0042179,1,+,CG18869,1
chr3L,4060638,4061047,FBgn0042179,2,+,CG18869,1
chr3L,4061114,4061226,FBgn0042179,3,+,CG18869,1
chr3L,4061282,4061923,FBgn0042179,4,+,CG18869,1
chr2R,17504151,17504398,FBgn0042180,1,-,CG18870,1
chr2R,17503310,17504091,FBgn0042180,2,-,CG18870,1
chr2R,17502268,17503242,FBgn0042180,3,-,CG18870,1
chr3R,4069781,4069863,FBgn0042182,1,+,CG18749,1
chr3R,4069919,4071907,FBgn0042182,2,+,CG18749,1
chr3R,4071965,4072122,FBgn0042182,3,+,CG18749,1
chr3R,4072177,4072330,FBgn0042182,4,+,CG18749,1
chr3R,4072393,4073050,FBgn0042182,5,+,CG18749,1
chr3R,4073108,4073152,FBgn0042182,6,+,CG18749,1
chr3R,4073208,4073373,FBgn0042182,7,+,CG18749,1
chr3R,4073431,4073577,FBgn0042182,8,+,CG18749,1
chr3L,6543838,6543969,FBgn0042185,1,+,CG18769,1
chr3L,6544864,6545049,FBgn0042185,2,+,CG18769,1
chr3L,6555422,6555518,FBgn0042185,3,+,CG18769,1
chr3L,6555667,6555939,FBgn0042185,4,+,CG18769,1
chr3L,6583704,6583935,FBgn0042185,5,+,CG18769,1
chr3L,6583994,6584099,FBgn0042185,6,+,CG18769,1
chr3L,6584159,6584260,FBgn0042185,7,+,CG18769,1
chr3L,6584314,6584517,FBgn0042185,8,+,CG18769,1
chr3L,6584579,6585249,FBgn0042185,9,+,CG18769,1
chr2L,2251572,2252341,FBgn0042186,1,-,CG17239,1
chr2L,2253079,2253834,FBgn0042187,1,+,CG17234,1
chr2L,6800753,6800834,FBgn0042189,1,-,CG17376,1
chr2L,6800651,6800698,FBgn0042189,2,-,CG17376,1
chr2L,6800163,6800315,FBgn0042189,3,-,CG17376,1
chr2L,6799946,6800111,FBgn0042189,4,-,CG17376,1
chr2R,16234541,16235101,FBgn0042198,1,+,CG16741,1
chr3L,4697601,4698058,FBgn0042199,1,+,CG13713,1
chr3L,16311124,16311169,FBgn0042201,1,+,Nplp3,1
chr3L,16311299,16311790,FBgn0042201,2,+,Nplp3,1
chr3R,7452627,7452832,FBgn0042205,1,+,CG18764,1
chr3R,7452888,7453774,FBgn0042205,2,+,CG18764,1
chr3R,7453848,7453958,FBgn0042205,3,+,CG18764,1
chr3R,7454017,7454174,FBgn0042205,4,+,CG18764,1
chr3R,8191413,8191440,FBgn0042206,1,-,GstD10,1
chr3R,8190496,8191304,FBgn0042206,2,-,GstD10,1
chr3R,8459081,8459143,FBgn0042207,1,+,CG18530,1
chr3R,8459204,8459899,FBgn0042207,2,+,CG18530,1
chr3R,8459964,8460374,FBgn0042207,3,+,CG18530,1
chr3R,25550749,25550895,FBgn0042213,1,+,CG18731,1
chr3R,25550960,25551412,FBgn0042213,2,+,CG18731,1
chr2L,3043973,3044160,FBgn0042627,1,+,FASN2,1
chr2L,3045654,3045883,FBgn0042627,2,+,FASN2,1
chr2L,3046950,3048427,FBgn0042627,3,+,FASN2,1
chr2L,3049392,3054620,FBgn0042627,4,+,FASN2,1
chr2L,3054688,3054783,FBgn0042627,5,+,FASN2,1
chr2L,3055170,3055313,FBgn0042627,6,+,FASN2,1
chr2L,3055377,3055601,FBgn0042627,7,+,FASN2,1
chr3L,14123658,14124397,FBgn0042630,1,-,Sox21b,1
chr3L,14118490,14119298,FBgn0042630,2,-,Sox21b,1
chr3L,14118186,14118349,FBgn0042630,3,-,Sox21b,1
chr3L,14111731,14111797,FBgn0042630,4,-,Sox21b,1
chr3L,14111545,14111672,FBgn0042630,5,-,Sox21b,1
chr3L,14109366,14109460,FBgn0042630,6,-,Sox21b,1
chr3L,14105505,14106702,FBgn0042630,7,-,Sox21b,1
chr3L,17423217,17426290,FBgn0042641,1,-,frc,1
chr3L,17422955,17423159,FBgn0042641,2,-,frc,1
chr3L,17422477,17422700,FBgn0042641,3,-,frc,1
chr3L,17422036,17422403,FBgn0042641,4,-,frc,1
chrX,16040897,16043010,FBgn0042650,1,-,disco-r,1
chrX,16022927,16023048,FBgn0042650,2,-,disco-r,1
chrX,16015302,16017343,FBgn0042650,3,-,disco-r,1
chrX,16012821,16015093,FBgn0042650,4,-,disco-r,1
chr3R,13993451,13993589,FBgn0042693,1,+,PP2A-B',1
chr3R,13995379,13995820,FBgn0042693,2,+,PP2A-B',1
chr3R,13997251,13997425,FBgn0042693,3,+,PP2A-B',1
chr3R,14001055,14001251,FBgn0042693,4,+,PP2A-B',1
chr3R,14001325,14001659,FBgn0042693,5,+,PP2A-B',1
chr3R,14001726,14001956,FBgn0042693,6,+,PP2A-B',1
chr3R,14002029,14002421,FBgn0042693,7,+,PP2A-B',1
chr3R,14002527,14002770,FBgn0042693,8,+,PP2A-B',1
chr3R,14003625,14004097,FBgn0042693,9,+,PP2A-B',1
chr4,296917,296995,FBgn0042696,1,-,NfI,1
chr4,296206,296345,FBgn0042696,2,-,NfI,1
chr4,294387,294542,FBgn0042696,3,-,NfI,1
chr4,293741,294338,FBgn0042696,4,-,NfI,1
chr4,292852,293034,FBgn0042696,5,-,NfI,1
chr4,292541,292798,FBgn0042696,6,-,NfI,1
chr4,291695,292473,FBgn0042696,7,-,NfI,1
chr4,291186,291381,FBgn0042696,8,-,NfI,1
chr4,288940,291125,FBgn0042696,9,-,NfI,1
chr2L,22226151,22226771,FBgn0042701,1,+,NA,1
chr3R,22276374,22277013,FBgn0042710,1,+,Hex-t2,1
chr3R,22277102,22278049,FBgn0042710,2,+,Hex-t2,1
chr3R,22274801,22276307,FBgn0042711,1,+,Hex-t1,1
chr3L,1862881,1865139,FBgn0042712,1,-,HBS1,1
chrX,11911307,11911989,FBgn0043001,1,-,Chrac-16,1
chr2L,8437411,8438463,FBgn0043002,1,+,Chrac-14,1
chr2L,8438527,8438702,FBgn0043002,2,+,Chrac-14,1
chr2L,8438772,8440931,FBgn0043002,3,+,Chrac-14,1
chr2L,8441024,8442352,FBgn0043002,4,+,Chrac-14,1
chr3R,19524404,19524749,FBgn0043005,1,-,prt,1
chr3R,19523768,19524340,FBgn0043005,2,-,prt,1
chr3R,19522945,19523546,FBgn0043005,3,-,prt,1
chr3R,19522662,19522878,FBgn0043005,4,-,prt,1
chr3R,19522474,19522598,FBgn0043005,5,-,prt,1
chr3R,19522104,19522407,FBgn0043005,6,-,prt,1
chr2R,9109849,9109964,FBgn0043010,1,-,Fsn,1
chr2R,9109367,9109734,FBgn0043010,2,-,Fsn,1
chr2R,9108945,9109309,FBgn0043010,3,-,Fsn,1
chr2R,9108444,9108881,FBgn0043010,4,-,Fsn,1
chr3R,17095673,17095799,FBgn0043012,1,-,AP-2sigma,1
chr3R,17095467,17095616,FBgn0043012,2,-,AP-2sigma,1
chr3R,17094931,17095406,FBgn0043012,3,-,AP-2sigma,1
chr2L,19816414,19816540,FBgn0043021,1,+,NA,1
chr2L,19811948,19812074,FBgn0043022,1,-,NA,1
chr3L,17757162,17757258,FBgn0043025,1,-,Adgf-A2,1
chr3L,17749044,17749919,FBgn0043025,2,-,Adgf-A2,1
chr3L,17748733,17748915,FBgn0043025,3,-,Adgf-A2,1
chr3L,17748036,17748673,FBgn0043025,4,-,Adgf-A2,1
chr3R,8261970,8262389,FBgn0043043,1,+,Desat2,1
chr3R,8262456,8262792,FBgn0043043,2,+,Desat2,1
chr3R,8262911,8263096,FBgn0043043,3,+,Desat2,1
chr3R,8263166,8263582,FBgn0043043,4,+,Desat2,1
chr3R,12814552,12814690,FBgn0043069,1,+,MESK4,1
chr3R,12814745,12815176,FBgn0043069,2,+,MESK4,1
chr3R,12815241,12816041,FBgn0043069,3,+,MESK4,1
chr2R,17389602,17389984,FBgn0043070,1,+,MESK2,1
chr2R,17398372,17398565,FBgn0043070,2,+,MESK2,1
chr2R,17398628,17398748,FBgn0043070,3,+,MESK2,1
chr2R,17398909,17399473,FBgn0043070,4,+,MESK2,1
chr2R,17399598,17399682,FBgn0043070,5,+,MESK2,1
chr2R,17403393,17404746,FBgn0043070,6,+,MESK2,1
chr2L,5907169,5907287,FBgn0043362,1,+,bchs,1
chr2L,5908313,5908635,FBgn0043362,2,+,bchs,1
chr2L,5908690,5908935,FBgn0043362,3,+,bchs,1
chr2L,5910417,5910771,FBgn0043362,4,+,bchs,1
chr2L,5910831,5911017,FBgn0043362,5,+,bchs,1
chr2L,5911073,5912398,FBgn0043362,6,+,bchs,1
chr2L,5912463,5913478,FBgn0043362,7,+,bchs,1
chr2L,5913536,5914115,FBgn0043362,8,+,bchs,1
chr2L,5914175,5915367,FBgn0043362,9,+,bchs,1
chr2L,5915437,5918795,FBgn0043362,10,+,bchs,1
chr2L,5918852,5918955,FBgn0043362,11,+,bchs,1
chr2L,5919023,5919935,FBgn0043362,12,+,bchs,1
chr2L,5919994,5920168,FBgn0043362,13,+,bchs,1
chr2L,5920241,5920447,FBgn0043362,14,+,bchs,1
chr2L,5920502,5920603,FBgn0043362,15,+,bchs,1
chr2L,5920662,5920796,FBgn0043362,16,+,bchs,1
chr2L,5920864,5920978,FBgn0043362,17,+,bchs,1
chr2L,5921077,5922776,FBgn0043362,18,+,bchs,1
chr2L,479407,479688,FBgn0043364,1,-,cbt,1
chr2L,476446,478204,FBgn0043364,2,-,cbt,1
chr3R,19873512,19874149,FBgn0043455,1,+,CG5986,1
chr3R,19874208,19874890,FBgn0043455,2,+,CG5986,1
chr2L,10003825,10004126,FBgn0043456,1,+,CG4747,1
chr2L,10004535,10004571,FBgn0043456,2,+,CG4747,1
chr2L,10005424,10005506,FBgn0043456,3,+,CG4747,1
chr2L,10005568,10006417,FBgn0043456,4,+,CG4747,1
chr2L,10006475,10006585,FBgn0043456,5,+,CG4747,1
chr2L,10006908,10007178,FBgn0043456,6,+,CG4747,1
chr2L,10007255,10007341,FBgn0043456,7,+,CG4747,1
chr2L,10007414,10007503,FBgn0043456,8,+,CG4747,1
chr2L,10007567,10008889,FBgn0043456,9,+,CG4747,1
chr3R,16383652,16383773,FBgn0043457,1,+,CG5180,1
chr3R,16383966,16384313,FBgn0043457,2,+,CG5180,1
chr3R,16384372,16384918,FBgn0043457,3,+,CG5180,1
chr3R,16384983,16385484,FBgn0043457,4,+,CG5180,1
chr3L,1496318,1496643,FBgn0043458,1,-,CG12084,1
chr3L,1494590,1494946,FBgn0043458,2,-,CG12084,1
chr3L,1493329,1494268,FBgn0043458,3,-,CG12084,1
chr3L,1493094,1493265,FBgn0043458,4,-,CG12084,1
chr3L,1492876,1493037,FBgn0043458,5,-,CG12084,1
chr3L,1492646,1492807,FBgn0043458,6,-,CG12084,1
chr3L,1492314,1492463,FBgn0043458,7,-,CG12084,1
chr3L,1491984,1492229,FBgn0043458,8,-,CG12084,1
chr3L,1490951,1491918,FBgn0043458,9,-,CG12084,1
chr2R,7224345,7225296,FBgn0043470,1,+,lambdaTry,1
chr2R,7225300,7226238,FBgn0043471,1,-,kappaTry,1
chr2R,10912282,10912344,FBgn0043530,1,-,Obp51a,1
chr2R,10911880,10912214,FBgn0043530,2,-,Obp51a,1
chr2R,15752222,15752678,FBgn0043532,1,+,Obp56i,1
chr2R,15755739,15756219,FBgn0043532,2,+,Obp56i,1
chr2R,15600919,15600983,FBgn0043533,1,+,Obp56f,1
chr2R,15601038,15601481,FBgn0043533,2,+,Obp56f,1
chr2R,16391755,16391833,FBgn0043534,1,+,Obp57b,1
chr2R,16391897,16392322,FBgn0043534,2,+,Obp57b,1
chr2R,16392672,16392736,FBgn0043535,1,+,Obp57a,1
chr2R,16392788,16393265,FBgn0043535,2,+,Obp57a,1
chr2R,16437558,16437597,FBgn0043536,1,-,Obp57d,1
chr2R,16437137,16437493,FBgn0043536,2,-,Obp57d,1
chr2R,16436693,16437066,FBgn0043536,3,-,Obp57d,1
chr2R,16436532,16436630,FBgn0043536,4,-,Obp57d,1
chr2R,16435872,16436465,FBgn0043536,5,-,Obp57d,1
chr2L,1992093,1992152,FBgn0043539,1,-,Obp22a,1
chr2L,1991705,1992039,FBgn0043539,2,-,Obp22a,1
